CustomerID,Total_Purchases,Recency,Frequency,Monetary,Average_Spent,R_Score,F_Score,M_Score,RFM_Score,Customer_Type,Is_Returning
15275,1,38,1,615.14,15.003414634146342,3,1,2,312,Others,False
15276,1,66,1,135.31,2.602115384615385,2,1,1,211,Others,False
15277,1,47,1,255.89999999999998,21.325,3,1,1,311,Others,False
15279,1,355,1,290.51,15.29,1,1,1,111,Others,False
15280,1,172,1,113.12,7.07,1,1,1,111,Others,False
15281,9,59,9,2332.15,16.778057553956835,2,4,4,244,Others,True
15286,1,50,1,240.55,80.18333333333334,3,1,1,311,Others,False
15287,2,22,2,486.69,24.3345,3,2,2,322,Others,True
15288,5,43,5,2306.52,26.210454545454546,3,4,4,344,Loyal,True
15289,3,29,3,939.78,16.20310344827586,3,3,3,333,Loyal,True
15290,18,5,18,7943.22,38.93735294117647,4,4,4,444,Loyal,True
15291,15,26,15,4668.3,45.32330097087379,3,4,4,344,Loyal,True
15292,1,201,1,180.94,7.2376,1,1,1,111,Others,False
15296,6,51,6,3672.86,18.932268041237116,3,4,4,344,Loyal,True
15297,3,10,3,641.94,16.46,4,3,2,432,Loyal,True
15298,12,2,12,4799.9,24.999479166666664,4,4,4,444,Loyal,True
15299,7,67,7,4507.01,643.8585714285715,2,4,4,244,Others,True
15300,1,64,1,496.44,17.73,2,1,2,212,Others,False
15301,12,51,12,5070.35,20.865637860082305,3,4,4,344,Loyal,True
15303,1,290,1,574.02,18.516774193548386,1,1,2,112,Others,False
15304,8,61,8,694.4000000000001,30.19130434782609,2,4,3,243,Others,True
15306,3,64,3,1174.35,20.247413793103448,2,3,3,233,Others,True
15307,1,96,1,205.3,17.108333333333334,2,1,1,211,Others,False
15308,1,274,1,310.47,16.340526315789475,1,1,2,112,Others,False
15311,91,1,91,60767.9,25.543463640184953,4,4,4,444,Loyal,True
15312,4,75,4,924.85,19.677659574468084,2,3,3,233,Others,True
15313,1,110,1,52.0,52.0,2,1,1,211,Others,False
15314,1,199,1,327.97,13.665416666666667,1,1,2,112,Others,False
15315,2,64,2,570.5,15.41891891891892,2,2,2,222,Others,True
15316,1,327,1,165.0,165.0,1,1,1,111,Others,False
15318,1,4,1,312.62,9.473333333333333,4,1,2,412,Loyal,False
15319,1,284,1,204.5,12.78125,1,1,1,111,Others,False
15320,1,44,1,267.13,7.420277777777778,3,1,1,311,Others,False
15321,3,71,3,2748.31,28.92957894736842,2,3,4,234,Others,True
15322,1,86,1,679.68,16.18285714285714,2,1,3,213,Others,False
15325,1,104,1,162.29,3.3120408163265305,2,1,1,211,Others,False
15326,1,334,1,311.71,10.748620689655171,1,1,2,112,Others,False
15327,1,53,1,208.75,20.875,2,1,1,211,Others,False
15329,3,39,3,1049.7,18.41578947368421,3,3,3,333,Loyal,True
15330,2,32,2,714.96,54.99692307692308,3,2,3,323,Others,True
15332,4,366,4,1661.06,47.45885714285714,1,3,3,133,Others,True
15333,1,208,1,1028.56,64.285,1,1,3,113,Others,False
15334,3,157,3,351.67,3.5522222222222224,1,3,2,132,Others,True
15335,1,54,1,173.97,4.8325,2,1,1,211,Others,False
15339,2,66,2,574.07,6.675232558139536,2,2,2,222,Others,True
15341,1,81,1,2020.52,118.85411764705883,2,1,4,214,Others,False
15342,1,130,1,406.09,16.920416666666664,2,1,2,212,Others,False
15343,1,87,1,364.5,17.357142857142858,2,1,2,212,Others,False
15344,3,1,3,563.94,21.69,4,3,2,432,Loyal,True
15345,1,46,1,393.54,19.677,3,1,2,312,Others,False
15346,1,333,1,252.42000000000002,14.848235294117648,1,1,1,111,Others,False
15347,1,366,1,201.60000000000002,40.32000000000001,1,1,1,111,Others,False
15348,1,72,1,158.04,17.56,2,1,1,211,Others,False
15349,2,158,2,473.81,6.580694444444444,1,2,2,122,Others,True
15350,1,373,1,115.65,23.130000000000003,1,1,1,111,Others,False
15351,7,12,7,1960.1100000000001,8.7116,4,4,4,444,Loyal,True
15353,2,255,2,777.02,12.333650793650794,1,2,3,123,Others,True
15355,2,29,2,277.05,19.789285714285715,3,2,1,321,Others,True
15356,10,31,10,2766.5,5.330443159922929,3,4,4,344,Loyal,True
15358,22,5,22,8347.2,15.149183303085302,4,4,4,444,Loyal,True
15360,1,40,1,427.93,32.917692307692306,3,1,2,312,Others,False
15361,1,362,1,418.92,59.84571428571429,1,1,2,112,Others,False
15363,1,373,1,326.0,20.375,1,1,2,112,Others,False
15364,2,96,2,913.19,31.489310344827587,2,2,3,223,Others,True
15365,7,26,7,2314.32,20.301052631578948,3,4,4,344,Loyal,True
15366,2,75,2,602.51,13.69340909090909,2,2,2,222,Others,True
15367,4,57,4,1877.59,19.764105263157894,2,3,4,234,Others,True
15368,1,21,1,446.94000000000005,111.73500000000001,3,1,2,312,Others,False
15370,7,41,7,2386.05,25.383510638297874,3,4,4,344,Loyal,True
15372,1,137,1,2007.3999999999999,74.34814814814814,2,1,4,214,Others,False
15373,12,8,12,2415.91,18.302348484848483,4,4,4,444,Loyal,True
15374,1,129,1,168.0,56.0,2,1,1,211,Others,False
15376,3,40,3,1233.3600000000001,10.541538461538462,3,3,3,333,Loyal,True
15379,7,169,7,3703.29,19.089123711340207,1,4,4,144,Others,True
15380,5,9,5,1690.2600000000002,46.951666666666675,4,4,4,444,Loyal,True
15381,2,214,2,596.85,74.60625,1,2,2,122,Others,True
15382,6,15,6,5955.71,19.7208940397351,4,4,4,444,Loyal,True
15384,2,170,2,642.41,15.668536585365853,1,2,2,122,Others,True
15385,1,40,1,316.88,26.406666666666666,3,1,2,312,Others,False
15386,1,186,1,394.14,12.714193548387096,1,1,2,112,Others,False
15388,1,270,1,140.54,14.053999999999998,1,1,1,111,Others,False
15389,1,172,1,500.0,500.0,1,1,2,112,Others,False
15392,4,5,4,1535.53,18.280119047619046,4,3,3,433,Loyal,True
15393,2,16,2,231.86,19.32166666666667,4,2,1,421,Loyal,True
15394,4,10,4,2183.54,25.68870588235294,4,3,4,434,Loyal,True
15395,1,326,1,107.45,15.35,1,1,1,111,Others,False
15396,1,113,1,288.18,20.584285714285716,2,1,1,211,Others,False
15397,1,290,1,94.0,15.666666666666666,1,1,1,111,Others,False
15398,2,16,2,1345.53,18.43191780821918,4,2,3,423,Loyal,True
15399,3,1,3,815.77,16.3154,4,3,3,433,Loyal,True
15400,5,92,5,716.2,59.68333333333334,2,4,3,243,Others,True
15402,2,149,2,626.77,14.923095238095238,1,2,2,122,Others,True
15405,1,189,1,349.1,43.6375,1,1,2,112,Others,False
15406,2,31,2,510.71000000000004,9.636037735849058,3,2,2,322,Others,True
15407,4,34,4,1056.44,6.90483660130719,3,3,3,333,Loyal,True
15408,1,264,1,267.18,7.858235294117647,1,1,1,111,Others,False
15410,8,84,8,3450.84,28.285573770491805,2,4,4,244,Others,True
15411,4,26,4,1358.88,13.726060606060607,3,3,3,333,Loyal,True
15412,1,171,1,190.53,19.053,1,1,1,111,Others,False
15414,3,10,3,774.9000000000001,19.86923076923077,4,3,3,433,Loyal,True
15415,1,313,1,572.8100000000001,11.933541666666668,1,1,2,112,Others,False
15416,4,65,4,3984.32,20.75166666666667,2,3,4,234,Others,True
15417,1,85,1,508.8,18.17142857142857,2,1,2,212,Others,False
15419,1,25,1,135.86,16.9825,3,1,1,311,Others,False
15421,4,59,4,950.36,17.93132075471698,2,3,3,233,Others,True
15422,2,323,2,97.7,16.283333333333335,1,2,1,121,Others,True
15423,1,38,1,43.5,21.75,3,1,1,311,Others,False
15424,2,254,2,383.34,22.54941176470588,1,2,2,122,Others,True
15426,5,19,5,1447.39,4.956815068493151,3,4,3,343,Loyal,True
15427,3,33,3,1483.14,4.84686274509804,3,3,3,333,Loyal,True
15428,1,15,1,93.78,15.63,4,1,1,411,Loyal,False
15429,2,27,2,397.35,4.845731707317073,3,2,2,322,Others,True
15432,1,23,1,171.19,17.119,3,1,1,311,Others,False
15433,2,214,2,533.3,13.00731707317073,1,2,2,122,Others,True
15434,5,8,5,1041.48,18.936,4,4,3,443,Loyal,True
15435,1,22,1,149.29,5.147931034482759,3,1,1,311,Others,False
15436,3,12,3,1122.53,3.4119452887537993,4,3,3,433,Loyal,True
15437,1,262,1,200.16,4.4479999999999995,1,1,1,111,Others,False
15438,1,131,1,156.57999999999998,6.263199999999999,2,1,1,211,Others,False
15440,3,55,3,383.68,6.188387096774194,2,3,2,232,Others,True
15442,1,249,1,594.0,297.0,1,1,2,112,Others,False
15443,7,2,7,3236.91,8.473586387434555,4,4,4,444,Loyal,True
15444,2,9,2,1418.26,6.476073059360731,4,2,3,423,Loyal,True
15445,1,264,1,113.5,22.7,1,1,1,111,Others,False
15447,1,331,1,155.17,17.24111111111111,1,1,1,111,Others,False
15448,1,313,1,494.64,17.665714285714284,1,1,2,112,Others,False
15449,3,26,3,974.52,16.242,3,3,3,333,Loyal,True
15450,1,30,1,429.84,14.328,3,1,2,312,Others,False
15452,3,30,3,538.73,9.28844827586207,3,3,2,332,Others,True
15453,7,2,7,1388.37,4.854440559440559,4,4,3,443,Loyal,True
15454,1,362,1,179.1,7.164,1,1,1,111,Others,False
15456,3,283,3,447.22,7.453666666666667,1,3,2,132,Others,True
15457,1,262,1,237.07,4.087413793103448,1,1,1,111,Others,False
15458,1,25,1,161.64,23.09142857142857,3,1,1,311,Others,False
15460,1,354,1,216.76,3.7372413793103445,1,1,1,111,Others,False
15462,3,94,3,234.6,21.327272727272728,2,3,1,231,Others,True
15463,1,29,1,126.14,18.02,3,1,1,311,Others,False
15464,1,338,1,1048.85,6.680573248407643,1,1,3,113,Others,False
15465,18,20,18,7354.62,75.82082474226804,3,4,4,344,Loyal,True
15466,1,85,1,334.53,5.868947368421052,2,1,2,212,Others,False
15467,3,9,3,524.88,10.093846153846155,4,3,2,432,Loyal,True
15468,2,51,2,467.51,19.479583333333334,3,2,2,322,Others,True
15469,2,50,2,538.55,22.43958333333333,3,2,2,322,Others,True
15471,1,2,1,469.48,6.097142857142857,4,1,2,412,Loyal,False
15472,1,113,1,371.56,4.888947368421053,2,1,2,212,Others,False
15473,7,14,7,1771.2,161.01818181818183,4,4,4,444,Loyal,True
15475,1,77,1,454.10999999999996,15.658965517241377,2,1,2,212,Others,False
15478,2,40,2,1441.42,31.33521739130435,3,2,3,323,Others,True
15480,1,116,1,905.5,20.122222222222224,2,1,3,213,Others,False
15482,12,16,12,11054.96,112.80571428571427,4,4,4,444,Loyal,True
15483,4,161,4,233.81,2.656931818181818,1,3,1,131,Others,True
15484,4,1,4,3594.31,19.118670212765956,4,3,4,434,Loyal,True
15485,3,30,3,2575.0,29.941860465116278,3,3,4,334,Loyal,True
15488,1,93,1,91.32000000000001,45.660000000000004,2,1,1,211,Others,False
15489,3,23,3,1134.28,22.6856,3,3,3,333,Loyal,True
15491,6,95,6,3100.09,20.130454545454548,2,4,4,244,Others,True
15492,2,28,2,659.4599999999999,18.841714285714282,3,2,2,322,Others,True
15493,5,33,5,2001.8,6.74006734006734,3,4,4,344,Loyal,True
15494,2,21,2,1299.23,10.39384,3,2,3,323,Others,True
15497,2,18,2,1262.2,84.14666666666668,4,2,3,423,Loyal,True
15498,27,3,27,13316.4,26.00859375,4,4,4,444,Loyal,True
15500,4,8,4,1131.56,16.640588235294118,4,3,3,433,Loyal,True
15502,12,16,12,10384.93,48.75553990610329,4,4,4,444,Loyal,True
15503,1,363,1,147.09,2.1012857142857144,1,1,1,111,Others,False
15504,1,81,1,52.83,4.063846153846153,2,1,1,211,Others,False
15505,5,53,5,3610.96,37.22639175257732,2,4,4,244,Others,True
15506,3,23,3,979.26,5.971097560975609,3,3,3,333,Loyal,True
15507,1,172,1,492.36,10.703478260869565,1,1,2,112,Others,False
15508,6,189,6,1000.27,10.8725,1,4,3,143,Others,True
15510,1,331,1,250.0,250.0,1,1,1,111,Others,False
15511,5,12,5,909.23,5.6826875,4,4,3,443,Loyal,True
15512,2,156,2,121.0,17.285714285714285,1,2,1,121,Others,True
15513,19,33,19,14758.220000000001,47.91629870129871,3,4,4,344,Loyal,True
15514,11,12,11,4139.46,23.255393258426967,4,4,4,444,Loyal,True
15516,3,45,3,62.43,4.162,3,3,1,331,Others,True
15517,1,233,1,267.03,9.889999999999999,1,1,1,111,Others,False
15518,8,64,8,1942.45,9.076869158878505,2,4,4,244,Others,True
15520,1,2,1,343.5,19.083333333333332,4,1,2,412,Loyal,False
15521,8,40,8,3000.2,16.217297297297296,3,4,4,344,Loyal,True
15522,2,33,2,398.84,6.99719298245614,3,2,2,322,Others,True
15523,1,84,1,412.01000000000005,41.20100000000001,2,1,2,212,Others,False
15524,1,25,1,440.0,440.0,3,1,2,312,Others,False
15525,3,2,3,825.92,4.64,4,3,3,433,Loyal,True
15526,2,33,2,148.44,37.11,3,2,1,321,Others,True
15527,8,19,8,2429.78,14.906625766871167,3,4,4,344,Loyal,True
15528,1,254,1,229.33,8.820384615384615,1,1,1,111,Others,False
15529,11,23,11,3995.23,5.945282738095238,3,4,4,344,Loyal,True
15530,4,22,4,1502.35,13.910648148148148,3,3,3,333,Loyal,True
15531,2,8,2,2007.44,8.804561403508773,4,2,4,424,Loyal,True
15532,4,25,4,1580.93,6.1755078125,3,3,3,333,Loyal,True
15533,3,19,3,807.57,9.729759036144578,3,3,3,333,Loyal,True
15535,4,173,4,536.4,7.152,1,3,2,132,Others,True
15537,1,163,1,110.92,4.621666666666667,1,1,1,111,Others,False
15539,1,7,1,538.46,13.133170731707319,4,1,2,412,Loyal,False
15540,1,11,1,213.3,14.22,4,1,1,411,Loyal,False
15541,1,114,1,85.13000000000001,2.9355172413793107,2,1,1,211,Others,False
15543,1,288,1,127.86,4.566428571428571,1,1,1,111,Others,False
15544,9,9,9,3546.71,13.693861003861004,4,4,4,444,Loyal,True
15545,2,54,2,292.71999999999997,3.613827160493827,2,2,1,221,Others,True
15547,14,7,14,4954.84,7.058176638176638,4,4,4,444,Loyal,True
15549,3,77,3,1693.26,14.724,2,3,4,234,Others,True
15550,4,4,4,575.63,9.43655737704918,4,3,2,432,Loyal,True
15551,1,37,1,436.06,15.036551724137931,3,1,2,312,Others,False
15552,1,217,1,90.12,5.301176470588236,1,1,1,111,Others,False
15553,1,60,1,437.23,7.807678571428572,2,1,2,212,Others,False
15554,1,278,1,217.2,15.514285714285714,1,1,1,111,Others,False
15555,16,12,16,4805.17,5.345016685205784,4,4,4,444,Loyal,True
15556,1,24,1,279.77,9.024838709677418,3,1,1,311,Others,False
15557,1,29,1,473.65000000000003,23.6825,3,1,2,312,Others,False
15561,4,12,4,800.59,29.651481481481483,4,3,3,433,Loyal,True
15562,1,352,1,134.55,134.55,1,1,1,111,Others,False
15563,4,22,4,1400.44,12.393274336283186,3,3,3,333,Loyal,True
15565,2,50,2,173.16,21.645,3,2,1,321,Others,True
15567,1,19,1,186.01,26.572857142857142,3,1,1,311,Others,False
15568,3,3,3,758.29,14.307358490566036,4,3,3,433,Loyal,True
15569,5,104,5,1375.71,44.377741935483876,2,4,3,243,Others,True
15570,12,7,12,4165.52,12.896346749226007,4,4,4,444,Loyal,True
15571,4,12,4,650.4300000000001,11.411052631578949,4,3,2,432,Loyal,True
15572,7,5,7,2552.86,11.873767441860466,4,4,4,444,Loyal,True
15573,2,32,2,607.45,5.840865384615385,3,2,2,322,Others,True
15574,4,178,4,702.25,4.180059523809524,1,3,3,133,Others,True
15576,1,38,1,940.6700000000001,20.90377777777778,3,1,3,313,Others,False
15577,3,151,3,258.88,6.637948717948718,1,3,1,131,Others,True
15578,1,162,1,127.1,9.776923076923076,1,1,1,111,Others,False
15579,2,69,2,348.6,6.835294117647059,2,2,2,222,Others,True
15581,13,121,13,3679.9700000000003,24.533133333333335,2,4,4,244,Others,True
15582,3,25,3,682.9100000000001,15.52068181818182,3,3,3,333,Loyal,True
15584,4,24,4,725.11,5.895203252032521,3,3,3,333,Loyal,True
15585,1,177,1,455.3,14.687096774193549,1,1,2,112,Others,False
15587,4,50,4,913.6800000000001,101.52000000000001,3,3,3,333,Loyal,True
15589,3,256,3,478.53000000000003,16.501034482758623,1,3,2,132,Others,True
15592,1,47,1,388.58,16.190833333333334,3,1,2,312,Others,False
15593,1,71,1,199.8,39.96,2,1,1,211,Others,False
15594,5,16,5,1771.78,17.201747572815535,4,4,4,444,Loyal,True
15596,5,101,5,1406.59,18.267402597402597,2,4,3,243,Others,True
15597,1,35,1,324.57,14.753181818181817,3,1,2,312,Others,False
15598,1,53,1,240.68,17.19142857142857,2,1,1,211,Others,False
15599,2,27,2,761.74,14.648846153846154,3,2,3,323,Others,True
15601,14,11,14,6776.56,16.52819512195122,4,4,4,444,Loyal,True
15602,9,8,9,1297.8700000000001,27.61425531914894,4,4,3,443,Loyal,True
15603,1,79,1,48.480000000000004,24.240000000000002,2,1,1,211,Others,False
15604,1,52,1,216.39,12.728823529411764,2,1,1,211,Others,False
15605,5,36,5,1198.23,17.88402985074627,3,4,3,343,Loyal,True
15606,9,61,9,2920.16,37.92415584415584,2,4,4,244,Others,True
15607,1,337,1,104.76,8.05846153846154,1,1,1,111,Others,False
15608,4,28,4,1093.68,18.228,3,3,3,333,Loyal,True
15609,1,184,1,298.48,18.655,1,1,1,111,Others,False
15610,1,52,1,112.46000000000001,18.743333333333336,2,1,1,211,Others,False
15611,13,10,13,1591.45,37.01046511627907,4,4,3,443,Loyal,True
15612,2,36,2,195.15,32.525,3,2,1,321,Others,True
15615,23,10,23,10399.74,24.585673758865248,4,4,4,444,Loyal,True
15618,4,33,4,776.851,17.263355555555556,3,3,3,333,Loyal,True
15619,1,11,1,336.40000000000003,112.13333333333334,4,1,2,412,Loyal,False
15620,3,57,3,1553.18,15.5318,2,3,3,233,Others,True
15621,4,4,4,1293.03,80.814375,4,3,3,433,Loyal,True
15622,9,43,9,3709.56,20.051675675675675,3,4,4,344,Loyal,True
15623,1,141,1,301.03,15.843684210526314,2,1,1,211,Others,False
15624,4,117,4,588.13,17.297941176470587,2,3,2,232,Others,True
15625,4,104,4,1534.26,23.9728125,2,3,3,233,Others,True
15626,2,75,2,675.8,13.791836734693877,2,2,3,223,Others,True
15628,9,5,9,2870.2400000000002,18.51767741935484,4,4,4,444,Loyal,True
15630,2,45,2,1186.35,19.772499999999997,3,2,3,323,Others,True
15632,8,16,8,3285.31,19.67251497005988,4,4,4,444,Loyal,True
15634,1,17,1,243.55,16.236666666666668,4,1,1,411,Loyal,False
15636,2,90,2,724.76,28.9904,2,2,3,223,Others,True
15637,1,53,1,223.36,14.890666666666668,2,1,1,211,Others,False
15639,1,134,1,425.32,17.0128,2,1,2,212,Others,False
15640,15,4,15,12515.66,25.858801652892563,4,4,4,444,Loyal,True
15641,4,105,4,1887.2,15.858823529411765,2,3,4,234,Others,True
15643,3,192,3,664.0,20.12121212121212,1,3,2,132,Others,True
15644,4,166,4,813.0,3.4159663865546217,1,3,3,133,Others,True
15645,1,19,1,612.01,11.769423076923077,3,1,2,312,Others,False
15646,3,158,3,447.64000000000004,12.789714285714288,1,3,2,132,Others,True
15648,2,204,2,657.35,26.294,1,2,2,122,Others,True
15649,2,336,2,816.0,408.0,1,2,3,123,Others,True
15651,3,37,3,646.3,20.196875,3,3,2,332,Others,True
15652,1,91,1,337.74,16.082857142857144,2,1,2,212,Others,False
15653,2,93,2,877.4399999999999,146.23999999999998,2,2,3,223,Others,True
15654,2,9,2,922.53,43.93,4,2,3,423,Loyal,True
15655,1,243,1,560.67,16.490294117647057,1,1,2,112,Others,False
15656,4,45,4,748.5,15.925531914893616,3,3,3,333,Loyal,True
15657,1,23,1,30.0,30.0,3,1,1,311,Others,False
15658,5,190,5,1024.1000000000001,21.33541666666667,1,4,3,143,Others,True
15659,1,44,1,306.45,27.85909090909091,3,1,1,311,Others,False
15660,9,25,9,1600.86,17.787333333333333,3,4,3,343,Loyal,True
15661,2,317,2,309.8,61.96,1,2,2,122,Others,True
15663,1,106,1,138.14,15.348888888888887,2,1,1,211,Others,False
15664,1,51,1,386.43,22.731176470588235,3,1,2,312,Others,False
15665,2,168,2,2242.01,19.327672413793106,1,2,4,124,Others,True
15667,1,40,1,301.32,23.178461538461537,3,1,1,311,Others,False
15668,1,218,1,76.32000000000001,76.32000000000001,1,1,1,111,Others,False
15669,4,40,4,684.34,20.737575757575758,3,3,3,333,Loyal,True
15670,1,297,1,173.05,14.420833333333334,1,1,1,111,Others,False
15671,7,19,7,2657.13,34.065769230769234,3,4,4,344,Loyal,True
15673,4,88,4,2881.02,18.587225806451613,2,3,4,234,Others,True
15674,5,73,5,2446.6,21.46140350877193,2,4,4,244,Others,True
15675,3,81,3,323.69,15.413809523809524,2,3,2,232,Others,True
15676,3,19,3,3435.76,17.00871287128713,3,3,4,334,Loyal,True
15677,1,49,1,657.23,19.916060606060608,3,1,2,312,Others,False
15678,1,53,1,352.7,29.391666666666666,2,1,2,212,Others,False
15679,4,24,4,781.28,7.102545454545455,3,3,3,333,Loyal,True
15680,3,9,3,1333.68,17.09846153846154,4,3,3,433,Loyal,True
15681,5,25,5,1426.16,26.90867924528302,3,4,3,343,Loyal,True
15683,1,117,1,193.75,19.375,2,1,1,211,Others,False
15687,9,9,9,2993.1,18.030722891566263,4,4,4,444,Loyal,True
15689,2,120,2,254.1,28.233333333333334,2,2,1,221,Others,True
15690,2,4,2,239.76,12.618947368421052,4,2,1,421,Loyal,True
15691,1,252,1,136.8,68.4,1,1,1,111,Others,False
15692,1,28,1,191.04,15.92,3,1,1,311,Others,False
15694,14,1,14,6479.4,83.06923076923077,4,4,4,444,Loyal,True
15695,2,267,2,409.98,18.635454545454547,1,2,2,122,Others,True
15696,8,33,8,2736.46,16.002690058479534,3,4,4,344,Loyal,True
15699,1,18,1,309.65,17.202777777777776,4,1,2,412,Loyal,False
15700,2,172,2,696.68,8.10093023255814,1,2,3,123,Others,True
15701,4,2,4,1542.14,6.506919831223629,4,3,3,433,Loyal,True
15703,1,265,1,211.5,42.3,1,1,1,111,Others,False
15704,4,140,4,2293.62,19.603589743589744,2,3,4,234,Others,True
15705,1,201,1,143.1,23.849999999999998,1,1,1,111,Others,False
15706,4,64,4,1060.56,19.28290909090909,2,3,3,233,Others,True
15707,4,35,4,945.58,4.418598130841121,3,3,3,333,Loyal,True
15708,7,41,7,3364.2400000000002,11.68138888888889,3,4,4,344,Loyal,True
15709,1,284,1,133.25,22.208333333333332,1,1,1,111,Others,False
15712,5,9,5,1072.3600000000001,20.233207547169815,4,4,3,443,Loyal,True
15713,2,143,2,356.7,18.773684210526316,1,2,2,122,Others,True
15714,2,12,2,330.88,9.453714285714286,4,2,2,422,Loyal,True
15716,4,146,4,1118.81,9.481440677966102,1,3,3,133,Others,True
15717,1,234,1,150.3,21.47142857142857,1,1,1,111,Others,False
15719,13,33,13,5045.61,5.384855923159018,3,4,4,344,Loyal,True
15720,1,24,1,598.73,4.677578125,3,1,2,312,Others,False
15721,1,12,1,507.08,5.572307692307692,4,1,2,412,Loyal,False
15722,5,36,5,2222.56,32.21101449275362,3,4,4,344,Loyal,True
15723,1,365,1,203.1,4.953658536585365,1,1,1,111,Others,False
15724,2,201,2,218.25,19.84090909090909,1,2,1,121,Others,True
15725,1,15,1,415.25,12.9765625,4,1,2,412,Loyal,False
15727,7,17,7,5178.96,17.14887417218543,4,4,4,444,Loyal,True
15729,1,213,1,85.0,17.0,1,1,1,111,Others,False
15730,3,66,3,1120.88,16.01257142857143,2,3,3,233,Others,True
15732,2,212,2,294.12,21.00857142857143,1,2,1,121,Others,True
15733,1,283,1,162.3,16.23,1,1,1,111,Others,False
15734,2,115,2,1339.45,51.517307692307696,2,2,3,223,Others,True
15737,8,15,8,1205.1200000000001,16.73777777777778,4,4,3,443,Loyal,True
15738,16,19,16,4812.42,27.817456647398846,3,4,4,344,Loyal,True
15739,1,66,1,449.12,56.14,2,1,2,212,Others,False
15740,1,49,1,154.88,17.20888888888889,3,1,1,311,Others,False
15743,4,16,4,784.46,8.914318181818182,4,3,3,433,Loyal,True
15744,1,78,1,34.8,11.6,2,1,1,211,Others,False
15745,4,19,4,1094.59,17.654677419354837,3,3,3,333,Loyal,True
15746,1,134,1,196.88,7.031428571428571,2,1,1,211,Others,False
15747,3,13,3,974.04,10.473548387096773,4,3,3,433,Loyal,True
15748,1,40,1,149.31,7.11,3,1,1,311,Others,False
15749,3,235,3,44534.3,4453.43,1,3,4,134,Others,True
15750,8,3,8,2465.48,8.414607508532423,4,4,4,444,Loyal,True
15752,7,40,7,2637.38,6.41698296836983,3,4,4,344,Loyal,True
15753,1,305,1,79.2,79.2,1,1,1,111,Others,False
15754,3,51,3,458.57,16.3775,3,3,2,332,Others,True
15755,6,10,6,2364.25,16.7677304964539,4,4,4,444,Loyal,True
15756,4,61,4,532.96,2.7758333333333334,2,3,2,232,Others,True
15757,2,66,2,714.42,15.876,2,2,3,223,Others,True
15758,1,25,1,205.25,22.805555555555557,3,1,1,311,Others,False
15759,3,218,3,253.04,36.14857142857143,1,3,1,131,Others,True
15762,2,65,2,583.75,15.777027027027026,2,2,2,222,Others,True
15763,2,32,2,1086.92,17.818360655737706,3,2,3,323,Others,True
15764,6,88,6,3279.97,18.222055555555553,2,4,4,244,Others,True
15766,1,64,1,315.06,28.64181818181818,2,1,2,212,Others,False
15768,3,116,3,621.8299999999999,23.03074074074074,2,3,2,232,Others,True
15769,26,7,26,56252.72,432.7132307692308,4,4,4,444,Loyal,True
15773,1,6,1,635.6800000000001,63.568000000000005,4,1,2,412,Loyal,False
15774,1,69,1,270.8,10.832,2,1,1,211,Others,False
15775,1,245,1,104.9,14.985714285714286,1,1,1,111,Others,False
15776,1,133,1,241.62,13.423333333333334,2,1,1,211,Others,False
15777,4,241,4,1047.11,49.862380952380946,1,3,3,133,Others,True
15780,3,184,3,475.28000000000003,16.38896551724138,1,3,2,132,Others,True
15781,3,25,3,345.46,17.273,3,3,2,332,Others,True
15782,3,10,3,2614.7400000000002,60.80790697674419,4,3,4,434,Loyal,True
15783,1,11,1,246.3,17.592857142857145,4,1,1,411,Loyal,False
15785,5,33,5,2328.9700000000003,28.059879518072293,3,4,4,344,Loyal,True
15786,3,46,3,4932.2,18.47265917602996,3,3,4,334,Loyal,True
15787,3,26,3,948.05,4.602184466019417,3,3,3,333,Loyal,True
15789,1,358,1,351.3,14.052,1,1,2,112,Others,False
15790,1,10,1,220.85,6.31,4,1,1,411,Loyal,False
15791,2,44,2,1612.69,21.502533333333336,3,2,3,323,Others,True
15793,3,15,3,965.61,80.4675,4,3,3,433,Loyal,True
15795,1,150,1,610.01,14.524047619047618,1,1,2,112,Others,False
15796,8,1,8,2711.56,20.38766917293233,4,4,4,444,Loyal,True
15797,4,113,4,2207.4,275.925,2,3,4,234,Others,True
15799,3,76,3,884.14,9.021836734693878,2,3,3,233,Others,True
15800,2,107,2,699.08,5.874621848739496,2,2,3,223,Others,True
15801,3,46,3,1063.95,16.62421875,3,3,3,333,Loyal,True
15802,1,143,1,451.42,451.42,1,1,2,112,Others,False
15803,1,51,1,415.82000000000005,51.977500000000006,3,1,2,312,Others,False
15804,13,1,13,4206.39,15.9938783269962,4,4,4,444,Loyal,True
15805,17,23,17,5528.4800000000005,18.367043189368772,3,4,4,344,Loyal,True
15806,3,46,3,784.58,25.309032258064516,3,3,3,333,Loyal,True
15807,3,50,3,903.9,18.83125,3,3,3,333,Loyal,True
15808,4,306,4,3734.9700000000003,17.95658653846154,1,3,4,134,Others,True
15809,5,36,5,515.77,14.736285714285714,3,4,2,342,Loyal,True
15810,4,79,4,1391.98,15.640224719101123,2,3,3,233,Others,True
15811,6,22,6,2218.62,16.681353383458646,3,4,4,344,Loyal,True
15812,5,107,5,1801.14,43.930243902439024,2,4,4,244,Others,True
15813,2,208,2,1303.9099999999999,32.59775,1,2,3,123,Others,True
