StockCode,Stock,LastUpdated,Total_Sold,New_Stock
22272,2467,2025-06-14,0.0,2467.0
21172,1451,2025-05-29,0.0,1451.0
72760,8716,2025-05-29,0.0,8716.0
22365,19492,2025-05-23,0.0,19492.0
22507,14211,2025-05-20,0.0,14211.0
62096,200,2025-06-12,0.0,200.0
22044,15169,2025-06-08,0.0,15169.0
21918,16388,2025-05-27,0.0,16388.0
22029,16985,2025-05-20,0.0,16985.0
21360,18693,2025-05-22,0.0,18693.0
84077,18584,2025-05-24,0.0,18584.0
84792,9216,2025-06-06,0.0,9216.0
85175,4967,2025-05-31,0.0,4967.0
20893,11740,2025-06-04,0.0,11740.0
22440,1574,2025-06-08,0.0,1574.0
22434,13928,2025-05-26,0.0,13928.0
22564,7117,2025-06-12,0.0,7117.0
21215,14146,2025-06-12,0.0,14146.0
21058,11726,2025-06-07,0.0,11726.0
21060,15177,2025-05-24,0.0,15177.0
21719,10563,2025-06-02,0.0,10563.0
84826,10202,2025-06-09,0.0,10202.0
21881,19016,2025-05-23,0.0,19016.0
22491,9535,2025-06-12,0.0,9535.0
21355,5982,2025-06-10,0.0,5982.0
21518,17972,2025-05-26,0.0,17972.0
22023,2647,2025-06-09,0.0,2647.0
22027,16668,2025-05-29,0.0,16668.0
22718,136,2025-06-12,0.0,136.0
22717,824,2025-05-28,0.0,824.0
22028,16625,2025-06-02,0.0,16625.0
21669,6619,2025-06-05,0.0,6619.0
21673,19928,2025-06-10,0.0,19928.0
22460,13193,2025-05-26,0.0,13193.0
22433,6860,2025-05-16,0.0,6860.0
22431,1747,2025-06-14,0.0,1747.0
84674,2527,2025-05-27,0.0,2527.0
22676,15123,2025-05-30,0.0,15123.0
22672,7440,2025-05-21,0.0,7440.0
22777,16669,2025-06-01,0.0,16669.0
22924,16939,2025-05-20,0.0,16939.0
22832,1146,2025-05-23,0.0,1146.0
20674,18740,2025-05-25,0.0,18740.0
22170,14427,2025-05-23,0.0,14427.0
21428,5363,2025-05-17,0.0,5363.0
22840,16491,2025-05-27,0.0,16491.0
79191,1454,2025-06-13,0.0,1454.0
47471,3896,2025-05-28,0.0,3896.0
16046,9590,2025-06-10,0.0,9590.0
22796,5857,2025-05-27,0.0,5857.0
22733,11955,2025-06-05,0.0,11955.0
22559,15489,2025-05-29,0.0,15489.0
22896,18951,2025-06-01,0.0,18951.0
20967,7295,2025-06-07,0.0,7295.0
21430,16671,2025-05-23,0.0,16671.0
22070,11100,2025-06-08,0.0,11100.0
20983,5930,2025-05-19,0.0,5930.0
21527,16395,2025-06-11,0.0,16395.0
21538,6309,2025-05-19,0.0,6309.0
85216,14700,2025-06-02,0.0,14700.0
22131,5627,2025-05-30,0.0,5627.0
21163,6524,2025-06-09,0.0,6524.0
21161,16548,2025-05-27,0.0,16548.0
21159,12180,2025-06-05,0.0,12180.0
21390,9159,2025-06-06,0.0,9159.0
22285,3639,2025-05-24,0.0,3639.0
22284,15766,2025-06-04,0.0,15766.0
21383,16638,2025-05-28,0.0,16638.0
21381,16793,2025-06-05,0.0,16793.0
22210,16893,2025-05-20,0.0,16893.0
22209,9886,2025-05-23,0.0,9886.0
21872,16083,2025-05-25,0.0,16083.0
22761,7900,2025-05-27,0.0,7900.0
22385,9602,2025-05-30,0.0,9602.0
22374,13298,2025-06-01,0.0,13298.0
21741,12505,2025-05-16,0.0,12505.0
85061,12652,2025-06-01,0.0,12652.0
40016,6579,2025-06-03,0.0,6579.0
22202,4849,2025-06-12,0.0,4849.0
21064,4392,2025-06-02,0.0,4392.0
84341,18593,2025-05-31,0.0,18593.0
16235,1259,2025-06-09,0.0,1259.0
20986,11505,2025-06-12,0.0,11505.0
20832,9260,2025-05-17,0.0,9260.0
84846,18318,2025-05-18,0.0,18318.0
22442,1226,2025-06-03,0.0,1226.0
21769,7083,2025-05-26,0.0,7083.0
20798,8773,2025-06-10,0.0,8773.0
22320,4509,2025-06-14,0.0,4509.0
21561,7149,2025-05-26,0.0,7149.0
22215,12788,2025-06-04,0.0,12788.0
20675,13668,2025-05-30,0.0,13668.0
21239,19294,2025-05-16,0.0,19294.0
21987,15154,2025-05-26,0.0,15154.0
21988,4919,2025-05-23,0.0,4919.0
21989,13038,2025-05-24,0.0,13038.0
22316,16042,2025-06-09,0.0,16042.0
22332,16092,2025-06-07,0.0,16092.0
21206,16678,2025-06-13,0.0,16678.0
20677,6704,2025-05-27,0.0,6704.0
22806,3730,2025-05-30,0.0,3730.0
22893,14180,2025-05-31,0.0,14180.0
85159,10368,2025-05-29,0.0,10368.0
21784,18109,2025-06-13,0.0,18109.0
22849,8642,2025-06-05,0.0,8642.0
17090,19034,2025-05-21,0.0,19034.0
72127,9889,2025-05-30,0.0,9889.0
72133,3332,2025-06-14,0.0,3332.0
84763,19725,2025-06-12,0.0,19725.0
22450,2545,2025-06-13,0.0,2545.0
10124,10530,2025-06-03,0.0,10530.0
22505,5112,2025-05-19,0.0,5112.0
22514,6338,2025-05-25,0.0,6338.0
21504,2056,2025-06-14,0.0,2056.0
22292,8075,2025-06-06,0.0,8075.0
21211,13476,2025-05-24,0.0,13476.0
22045,13728,2025-05-16,0.0,13728.0
90175,1491,2025-06-05,0.0,1491.0
90180,13007,2025-05-18,0.0,13007.0
90178,5641,2025-05-31,0.0,5641.0
22986,6073,2025-06-05,0.0,6073.0
20984,14300,2025-06-11,0.0,14300.0
22436,13094,2025-06-02,0.0,13094.0
21465,2370,2025-05-26,0.0,2370.0
21470,17539,2025-06-12,0.0,17539.0
16012,19967,2025-05-29,0.0,19967.0
85025,18074,2025-05-16,0.0,18074.0
21849,4067,2025-05-18,0.0,4067.0
85124,14985,2025-06-02,0.0,14985.0
20828,2134,2025-05-17,0.0,2134.0
21623,4333,2025-05-16,0.0,4333.0
16156,12885,2025-05-25,0.0,12885.0
22426,5922,2025-05-29,0.0,5922.0
90082,6078,2025-05-16,0.0,6078.0
90081,4588,2025-05-30,0.0,4588.0
90204,19430,2025-06-12,0.0,19430.0
90195,15065,2025-05-16,0.0,15065.0
90196,3139,2025-05-18,0.0,3139.0
90186,11408,2025-06-03,0.0,11408.0
20894,16182,2025-06-11,0.0,16182.0
85106,8840,2025-05-18,0.0,8840.0
21415,3483,2025-05-18,0.0,3483.0
21416,15180,2025-06-04,0.0,15180.0
21417,5992,2025-06-05,0.0,5992.0
22343,13931,2025-06-03,0.0,13931.0
22474,10019,2025-05-24,0.0,10019.0
18097,16112,2025-06-07,0.0,16112.0
21902,19932,2025-06-14,0.0,19932.0
21901,17153,2025-06-07,0.0,17153.0
21948,18997,2025-06-02,0.0,18997.0
20759,8673,2025-05-27,0.0,8673.0
20760,1102,2025-05-19,0.0,1102.0
20757,4422,2025-05-17,0.0,4422.0
85185,8529,2025-05-19,0.0,8529.0
22439,825,2025-06-09,0.0,825.0
79164,6941,2025-06-06,0.0,6941.0
84683,9654,2025-06-12,0.0,9654.0
79163,10187,2025-05-28,0.0,10187.0
22175,17017,2025-06-14,0.0,17017.0
21155,19067,2025-05-21,0.0,19067.0
15060,5436,2025-05-26,0.0,5436.0
22985,12684,2025-05-19,0.0,12684.0
22821,19781,2025-05-23,0.0,19781.0
22705,11558,2025-06-11,0.0,11558.0
84952,10423,2025-05-25,0.0,10423.0
72801,9463,2025-05-17,0.0,9463.0
21735,1220,2025-06-06,0.0,1220.0
21500,16022,2025-05-23,0.0,16022.0
15036,2847,2025-05-17,0.0,2847.0
BANK,4654,2025-05-25,0.0,4654.0
21539,1275,2025-05-28,0.0,1275.0
22341,6127,2025-06-14,0.0,6127.0
22452,10519,2025-05-17,0.0,10519.0
21508,19366,2025-06-07,0.0,19366.0
21499,18185,2025-05-22,0.0,18185.0
35001,12128,2025-06-14,0.0,12128.0
22264,7956,2025-06-01,0.0,7956.0
22181,10128,2025-06-14,0.0,10128.0
21392,4189,2025-05-16,0.0,4189.0
21393,2287,2025-06-08,0.0,2287.0
21268,19507,2025-05-18,0.0,19507.0
85144,5800,2025-06-09,0.0,5800.0
21025,16411,2025-05-30,0.0,16411.0
21031,7907,2025-05-24,0.0,7907.0
21030,17836,2025-06-09,0.0,17836.0
21026,783,2025-06-02,0.0,783.0
21032,1718,2025-05-22,0.0,1718.0
21578,14463,2025-05-16,0.0,14463.0
21357,13021,2025-05-23,0.0,13021.0
20766,17185,2025-05-19,0.0,17185.0
21399,17427,2025-06-08,0.0,17427.0
22562,7102,2025-06-13,0.0,7102.0
21714,1553,2025-05-23,0.0,1553.0
20751,7594,2025-06-12,0.0,7594.0
22636,19961,2025-06-02,0.0,19961.0
21426,16386,2025-06-02,0.0,16386.0
21581,14977,2025-05-19,0.0,14977.0
90002,2276,2025-05-26,0.0,2276.0
21900,13386,2025-05-17,0.0,13386.0
22031,4477,2025-06-13,0.0,4477.0
21788,16260,2025-06-09,0.0,16260.0
22408,6612,2025-05-19,0.0,6612.0
22406,7399,2025-05-18,0.0,7399.0
22275,18544,2025-06-02,0.0,18544.0
22042,7093,2025-06-04,0.0,7093.0
22089,9444,2025-05-20,0.0,9444.0
85066,8859,2025-06-13,0.0,8859.0
21129,18156,2025-05-24,0.0,18156.0
21059,10274,2025-06-04,0.0,10274.0
22877,6793,2025-05-27,0.0,6793.0
22869,16865,2025-06-03,0.0,16865.0
22878,3511,2025-06-04,0.0,3511.0
21240,17794,2025-05-18,0.0,17794.0
21927,2578,2025-05-30,0.0,2578.0
21925,591,2025-05-28,0.0,591.0
22763,7541,2025-05-29,0.0,7541.0
22334,1454,2025-05-22,0.0,1454.0
22655,8820,2025-05-20,0.0,8820.0
22060,17417,2025-05-24,0.0,17417.0
22061,9488,2025-05-26,0.0,9488.0
21531,17392,2025-05-24,0.0,17392.0
21039,8604,2025-06-02,0.0,8604.0
21157,13344,2025-05-20,0.0,13344.0
16161,2114,2025-05-29,0.0,2114.0
85214,2598,2025-05-17,0.0,2598.0
72232,4041,2025-05-31,0.0,4041.0
84247,12627,2025-05-16,0.0,12627.0
21530,12830,2025-06-14,0.0,12830.0
21528,5310,2025-05-31,0.0,5310.0
21114,15091,2025-05-27,0.0,15091.0
20615,16061,2025-06-11,0.0,16061.0
47021,18024,2025-06-09,0.0,18024.0
22443,16336,2025-06-11,0.0,16336.0
21807,1749,2025-06-07,0.0,1749.0
22689,5909,2025-05-24,0.0,5909.0
22591,11541,2025-06-02,0.0,11541.0
22504,11585,2025-06-08,0.0,11585.0
22158,19501,2025-06-09,0.0,19501.0
22621,12841,2025-05-29,0.0,12841.0
79000,1955,2025-06-03,0.0,1955.0
21878,14209,2025-05-29,0.0,14209.0
20941,19695,2025-05-25,0.0,19695.0
21066,18368,2025-05-24,0.0,18368.0
21205,19290,2025-05-26,0.0,19290.0
21361,13683,2025-06-08,0.0,13683.0
21876,12566,2025-06-10,0.0,12566.0
22167,16262,2025-05-16,0.0,16262.0
22200,3556,2025-06-11,0.0,3556.0
22412,2081,2025-06-06,0.0,2081.0
22525,17633,2025-05-27,0.0,17633.0
72349,5477,2025-05-16,0.0,5477.0
84872,6508,2025-05-19,0.0,6508.0
10123,10185,2025-05-27,0.0,10185.0
10120,16113,2025-05-25,0.0,16113.0
84006,12741,2025-06-03,0.0,12741.0
20767,6190,2025-05-19,0.0,6190.0
90094,11486,2025-05-16,0.0,11486.0
21882,6924,2025-06-06,0.0,6924.0
20886,19446,2025-06-14,0.0,19446.0
21945,19463,2025-05-25,0.0,19463.0
22133,12647,2025-06-07,0.0,12647.0
22456,12152,2025-06-04,0.0,12152.0
22891,7252,2025-05-25,0.0,7252.0
20655,12069,2025-05-23,0.0,12069.0
21100,1578,2025-05-29,0.0,1578.0
21201,11390,2025-06-08,0.0,11390.0
21558,4168,2025-06-03,0.0,4168.0
21865,788,2025-05-28,0.0,788.0
22132,1943,2025-06-07,0.0,1943.0
22166,571,2025-06-10,0.0,571.0
22518,18082,2025-05-24,0.0,18082.0
22628,9565,2025-05-21,0.0,9565.0
85036,15222,2025-06-02,0.0,15222.0
84993,12062,2025-06-12,0.0,12062.0
84987,10787,2025-05-30,0.0,10787.0
20998,12908,2025-05-23,0.0,12908.0
22702,2933,2025-06-09,0.0,2933.0
84925,7701,2025-06-12,0.0,7701.0
21078,636,2025-05-26,0.0,636.0
22105,19140,2025-06-12,0.0,19140.0
22163,14494,2025-06-03,0.0,14494.0
22216,7690,2025-05-17,0.0,7690.0
22248,9782,2025-05-30,0.0,9782.0
22250,18764,2025-05-20,0.0,18764.0
22251,11826,2025-05-20,0.0,11826.0
22255,9470,2025-06-08,0.0,9470.0
22288,18135,2025-06-03,0.0,18135.0
22363,6930,2025-05-25,0.0,6930.0
22395,5749,2025-06-06,0.0,5749.0
22483,16974,2025-06-09,0.0,16974.0
22546,13465,2025-05-23,0.0,13465.0
22609,18172,2025-05-27,0.0,18172.0
22762,17199,2025-06-07,0.0,17199.0
22811,11824,2025-05-27,0.0,11824.0
22882,1471,2025-06-07,0.0,1471.0
22884,5774,2025-05-20,0.0,5774.0
22908,7966,2025-06-06,0.0,7966.0
44234,13661,2025-05-30,0.0,13661.0
71143,16390,2025-06-04,0.0,16390.0
72351,10856,2025-06-01,0.0,10856.0
75049,15005,2025-05-24,0.0,15005.0
75131,7285,2025-05-19,0.0,7285.0
82001,16228,2025-05-25,0.0,16228.0
84270,332,2025-06-08,0.0,332.0
84660,4696,2025-05-29,0.0,4696.0
84661,6854,2025-06-11,0.0,6854.0
84673,4788,2025-06-13,0.0,4788.0
84927,299,2025-06-10,0.0,299.0
85054,4299,2025-06-07,0.0,4299.0
85055,15031,2025-06-13,0.0,15031.0
85167,9077,2025-05-17,0.0,9077.0
85203,17370,2025-05-20,0.0,17370.0
90000,19301,2025-05-18,0.0,19301.0
90028,11065,2025-06-08,0.0,11065.0
90060,5913,2025-05-19,0.0,5913.0
90114,15019,2025-06-13,0.0,15019.0
90115,3612,2025-05-17,0.0,3612.0
90141,555,2025-06-07,0.0,555.0
90205,10468,2025-06-14,0.0,10468.0
16218,12216,2025-06-06,0.0,12216.0
16225,11337,2025-05-17,0.0,11337.0
20686,1871,2025-06-09,0.0,1871.0
21200,2189,2025-05-31,0.0,2189.0
21051,2880,2025-06-03,0.0,2880.0
21112,19058,2025-06-11,0.0,19058.0
21219,16287,2025-05-25,0.0,16287.0
21224,3530,2025-06-02,0.0,3530.0
21261,15520,2025-06-12,0.0,15520.0
21263,1726,2025-05-27,0.0,1726.0
21286,14508,2025-05-22,0.0,14508.0
21446,1872,2025-06-04,0.0,1872.0
21619,18211,2025-06-09,0.0,18211.0
21640,6552,2025-05-19,0.0,6552.0
21675,12721,2025-06-14,0.0,12721.0
21725,19962,2025-06-13,0.0,19962.0
21828,10030,2025-06-02,0.0,10030.0
21829,8712,2025-05-25,0.0,8712.0
21903,19185,2025-06-02,0.0,19185.0
21936,558,2025-05-23,0.0,558.0
22959,2763,2025-05-16,0.0,2763.0
21027,19077,2025-06-14,0.0,19077.0
84539,19451,2025-06-12,0.0,19451.0
90096,1849,2025-05-22,0.0,1849.0
21095,14465,2025-05-26,0.0,14465.0
85018,12416,2025-05-21,0.0,12416.0
22732,13097,2025-06-14,0.0,13097.0
47503,3312,2025-06-08,0.0,3312.0
37464,5923,2025-06-03,0.0,5923.0
22035,14577,2025-06-01,0.0,14577.0
21250,7523,2025-05-30,0.0,7523.0
21677,3382,2025-05-23,0.0,3382.0
84212,8916,2025-06-11,0.0,8916.0
21377,15305,2025-05-17,0.0,15305.0
21379,5785,2025-06-11,0.0,5785.0
37489,10731,2025-05-29,0.0,10731.0
17107,5416,2025-06-10,0.0,5416.0
21932,18532,2025-06-03,0.0,18532.0
21933,1840,2025-06-01,0.0,1840.0
22072,17011,2025-05-17,0.0,17011.0
21905,10041,2025-05-17,0.0,10041.0
22414,10144,2025-05-21,0.0,10144.0
22116,17249,2025-06-11,0.0,17249.0
85130,19977,2025-05-31,0.0,19977.0
22137,1337,2025-05-19,0.0,1337.0
85230,13158,2025-06-13,0.0,13158.0
22306,17524,2025-06-07,0.0,17524.0
20734,1413,2025-05-17,0.0,1413.0
20960,6852,2025-06-02,0.0,6852.0
35970,16460,2025-05-18,0.0,16460.0
84507,18344,2025-06-01,0.0,18344.0
20910,14352,2025-06-11,0.0,14352.0
90128,19882,2025-06-09,0.0,19882.0
90198,13887,2025-05-28,0.0,13887.0
90152,8439,2025-05-25,0.0,8439.0
90151,11267,2025-05-25,0.0,11267.0
20661,18471,2025-05-19,0.0,18471.0
20652,9632,2025-06-07,0.0,9632.0
21845,138,2025-06-14,0.0,138.0
22398,4010,2025-05-23,0.0,4010.0
84877,18296,2025-05-24,0.0,18296.0
20657,4603,2025-06-07,0.0,4603.0
47422,16259,2025-05-19,0.0,16259.0
21642,3450,2025-06-02,0.0,3450.0
72130,6245,2025-05-28,0.0,6245.0
72128,12026,2025-05-23,0.0,12026.0
47343,5317,2025-06-14,0.0,5317.0
21054,802,2025-05-20,0.0,802.0
22339,19040,2025-06-02,0.0,19040.0
22337,8781,2025-06-02,0.0,8781.0
84562,13925,2025-05-20,0.0,13925.0
21040,4794,2025-05-24,0.0,4794.0
21937,17389,2025-05-30,0.0,17389.0
22701,18887,2025-06-11,0.0,18887.0
22362,4198,2025-05-23,0.0,4198.0
82011,18353,2025-06-06,0.0,18353.0
84865,1966,2025-06-02,0.0,1966.0
35951,5845,2025-06-02,0.0,5845.0
21414,3490,2025-06-02,0.0,3490.0
21653,14502,2025-06-12,0.0,14502.0
85126,6385,2025-05-21,0.0,6385.0
21692,6580,2025-06-14,0.0,6580.0
21535,14275,2025-06-02,0.0,14275.0
21836,7578,2025-06-12,0.0,7578.0
47556,7798,2025-06-09,0.0,7798.0
37474,19897,2025-05-25,0.0,19897.0
21011,18480,2025-06-03,0.0,18480.0
21287,15741,2025-06-07,0.0,15741.0
79337,16347,2025-05-23,0.0,16347.0
85111,10007,2025-05-16,0.0,10007.0
22307,1480,2025-05-20,0.0,1480.0
85078,10383,2025-05-23,0.0,10383.0
84614,6330,2025-06-08,0.0,6330.0
22509,8856,2025-05-19,0.0,8856.0
90145,8732,2025-06-04,0.0,8732.0
90143,19010,2025-06-08,0.0,19010.0
90010,16892,2025-05-24,0.0,16892.0
90050,3527,2025-05-22,0.0,3527.0
90053,14083,2025-06-11,0.0,14083.0
21696,13877,2025-06-10,0.0,13877.0
21275,18225,2025-06-06,0.0,18225.0
20829,5141,2025-06-03,0.0,5141.0
21947,11641,2025-06-01,0.0,11641.0
21726,19965,2025-05-16,0.0,19965.0
22671,7724,2025-05-18,0.0,7724.0
20936,8173,2025-05-31,0.0,8173.0
84924,17081,2025-06-02,0.0,17081.0
35810,13189,2025-05-21,0.0,13189.0
35241,5094,2025-05-23,0.0,5094.0
17109,5304,2025-05-25,0.0,5304.0
22853,7202,2025-06-10,0.0,7202.0
84819,8231,2025-05-17,0.0,8231.0
22079,4284,2025-06-06,0.0,4284.0
90162,8639,2025-06-02,0.0,8639.0
21626,10925,2025-06-06,0.0,10925.0
90167,1687,2025-06-04,0.0,1687.0
22403,8735,2025-05-24,0.0,8735.0
22563,7351,2025-05-25,0.0,7351.0
84827,1727,2025-05-16,0.0,1727.0
22799,302,2025-06-03,0.0,302.0
22305,2733,2025-05-28,0.0,2733.0
84898,16741,2025-06-02,0.0,16741.0
22415,9577,2025-05-16,0.0,9577.0
22256,768,2025-05-27,0.0,768.0
47310,16695,2025-06-12,0.0,16695.0
21555,16680,2025-05-22,0.0,16680.0
22390,2562,2025-05-19,0.0,2562.0
84963,19443,2025-06-12,0.0,19443.0
85206,13374,2025-06-05,0.0,13374.0
22021,10752,2025-05-17,0.0,10752.0
21445,7371,2025-06-08,0.0,7371.0
77101,13820,2025-05-16,0.0,13820.0
84358,1615,2025-06-02,0.0,1615.0
21294,7816,2025-05-21,0.0,7816.0
21468,19121,2025-06-10,0.0,19121.0
22123,7184,2025-06-01,0.0,7184.0
22939,4439,2025-06-01,0.0,4439.0
71279,16105,2025-05-16,0.0,16105.0
22598,1810,2025-05-17,0.0,1810.0
22532,735,2025-06-11,0.0,735.0
21413,8203,2025-06-08,0.0,8203.0
79149,7042,2025-06-09,0.0,7042.0
21682,7859,2025-05-24,0.0,7859.0
78034,310,2025-05-29,0.0,310.0
22894,13987,2025-06-07,0.0,13987.0
79151,18313,2025-05-18,0.0,18313.0
21090,5465,2025-05-19,0.0,5465.0
21209,19458,2025-06-04,0.0,19458.0
22354,14452,2025-05-21,0.0,14452.0
21635,14097,2025-06-05,0.0,14097.0
35653,10055,2025-05-20,0.0,10055.0
15039,16124,2025-06-03,0.0,16124.0
84978,2495,2025-06-12,0.0,2495.0
84921,15466,2025-05-16,0.0,15466.0
90086,8489,2025-06-05,0.0,8489.0
62018,11189,2025-06-01,0.0,11189.0
16011,3311,2025-05-21,0.0,3311.0
85179,5117,2025-05-28,0.0,5117.0
21785,3645,2025-05-27,0.0,3645.0
21650,4626,2025-05-24,0.0,4626.0
84874,6624,2025-05-25,0.0,6624.0
22674,4507,2025-05-24,0.0,4507.0
72051,121,2025-05-25,0.0,121.0
20764,11043,2025-06-01,0.0,11043.0
47579,14873,2025-05-28,0.0,14873.0
21723,19573,2025-06-12,0.0,19573.0
35953,11383,2025-05-25,0.0,11383.0
84051,8999,2025-05-28,0.0,8999.0
21187,3485,2025-05-29,0.0,3485.0
22034,11485,2025-05-19,0.0,11485.0
20980,3870,2025-06-06,0.0,3870.0
35958,3843,2025-06-12,0.0,3843.0
75013,14092,2025-06-06,0.0,14092.0
22830,16255,2025-06-13,0.0,16255.0
22684,2901,2025-05-29,0.0,2901.0
21630,1615,2025-05-31,0.0,1615.0
21580,18546,2025-06-05,0.0,18546.0
22231,16378,2025-05-18,0.0,16378.0
22859,10172,2025-05-29,0.0,10172.0
22860,7865,2025-05-24,0.0,7865.0
22093,13188,2025-05-27,0.0,13188.0
20748,12846,2025-05-18,0.0,12846.0
85208,2108,2025-06-11,0.0,2108.0
22129,3344,2025-05-17,0.0,3344.0
22808,18316,2025-06-12,0.0,18316.0
20702,855,2025-05-29,0.0,855.0
85187,11042,2025-06-14,0.0,11042.0
21683,12511,2025-06-01,0.0,12511.0
22770,14657,2025-05-28,0.0,14657.0
79190,4272,2025-05-20,0.0,4272.0
15034,10421,2025-05-30,0.0,10421.0
35924,16338,2025-05-18,0.0,16338.0
20671,13210,2025-06-09,0.0,13210.0
21904,8412,2025-06-11,0.0,8412.0
22843,8415,2025-05-26,0.0,8415.0
22199,10086,2025-05-21,0.0,10086.0
47369,12529,2025-06-10,0.0,12529.0
47367,2633,2025-06-07,0.0,2633.0
21695,8177,2025-05-25,0.0,8177.0
84773,10260,2025-05-29,0.0,10260.0
21424,7219,2025-05-25,0.0,7219.0
21819,721,2025-05-24,0.0,721.0
22817,5028,2025-05-23,0.0,5028.0
22252,16811,2025-06-04,0.0,16811.0
21401,5463,2025-05-22,0.0,5463.0
84597,5158,2025-06-14,0.0,5158.0
51020,2690,2025-05-26,0.0,2690.0
21306,15836,2025-05-27,0.0,15836.0
21311,12278,2025-06-12,0.0,12278.0
21307,13580,2025-06-03,0.0,13580.0
21277,3870,2025-06-02,0.0,3870.0
22475,10995,2025-06-06,0.0,10995.0
90062,18465,2025-06-08,0.0,18465.0
21616,1042,2025-06-03,0.0,1042.0
20659,6872,2025-05-26,0.0,6872.0
20985,1927,2025-05-21,0.0,1927.0
22346,8317,2025-05-19,0.0,8317.0
22344,3451,2025-06-04,0.0,3451.0
85215,15767,2025-05-19,0.0,15767.0
85062,15349,2025-05-20,0.0,15349.0
22984,12239,2025-06-14,0.0,12239.0
21202,14773,2025-05-31,0.0,14773.0
84531,2719,2025-06-10,0.0,2719.0
21910,18013,2025-05-28,0.0,18013.0
22461,13603,2025-05-19,0.0,13603.0
22833,4037,2025-05-27,0.0,4037.0
22690,19116,2025-05-18,0.0,19116.0
84881,17824,2025-05-19,0.0,17824.0
21613,7293,2025-05-24,0.0,7293.0
21693,16400,2025-05-27,0.0,16400.0
84809,9065,2025-05-31,0.0,9065.0
22157,4445,2025-05-18,0.0,4445.0
84795,13538,2025-06-02,0.0,13538.0
20771,11481,2025-05-21,0.0,11481.0
37327,4402,2025-05-23,0.0,4402.0
85027,7121,2025-06-06,0.0,7121.0
16010,19646,2025-06-03,0.0,19646.0
84707,13899,2025-05-27,0.0,13899.0
21167,6694,2025-05-23,0.0,6694.0
51008,5015,2025-06-13,0.0,5015.0
21713,10403,2025-06-03,0.0,10403.0
20802,19536,2025-06-14,0.0,19536.0
22052,4233,2025-05-19,0.0,4233.0
20781,7522,2025-05-18,0.0,7522.0
22389,1584,2025-06-13,0.0,1584.0
84840,12000,2025-05-18,0.0,12000.0
22073,16964,2025-05-17,0.0,16964.0
20716,9497,2025-05-20,0.0,9497.0
20782,6002,2025-06-05,0.0,6002.0
20847,17875,2025-05-17,0.0,17875.0
21291,8375,2025-05-24,0.0,8375.0
21319,16601,2025-06-14,0.0,16601.0
21359,487,2025-05-23,0.0,487.0
21397,3637,2025-06-11,0.0,3637.0
21627,16926,2025-06-05,0.0,16926.0
21632,17843,2025-05-23,0.0,17843.0
22106,18423,2025-05-22,0.0,18423.0
22108,3055,2025-05-24,0.0,3055.0
22221,2066,2025-06-05,0.0,2066.0
22223,19518,2025-05-16,0.0,19518.0
22282,15224,2025-05-18,0.0,15224.0
22329,4084,2025-06-09,0.0,4084.0
22416,11751,2025-05-26,0.0,11751.0
22613,6467,2025-05-29,0.0,6467.0
35648,9988,2025-06-02,0.0,9988.0
35651,7920,2025-05-21,0.0,7920.0
37447,1915,2025-06-14,0.0,1915.0
46118,7437,2025-06-11,0.0,7437.0
62094,7187,2025-06-13,0.0,7187.0
84078,471,2025-05-18,0.0,471.0
84228,3993,2025-06-14,0.0,3993.0
84568,5175,2025-06-04,0.0,5175.0
84789,8619,2025-05-19,0.0,8619.0
84813,371,2025-06-08,0.0,371.0
85093,5751,2025-06-09,0.0,5751.0
85096,11952,2025-05-16,0.0,11952.0
85202,12658,2025-05-23,0.0,12658.0
85204,8991,2025-06-09,0.0,8991.0
90001,18797,2025-06-08,0.0,18797.0
90014,15046,2025-05-28,0.0,15046.0
90085,1781,2025-05-22,0.0,1781.0
90132,10698,2025-05-30,0.0,10698.0
90140,2057,2025-05-17,0.0,2057.0
90158,8809,2025-05-25,0.0,8809.0
90183,12766,2025-06-02,0.0,12766.0
90201,4246,2025-06-10,0.0,4246.0
90212,7462,2025-06-02,0.0,7462.0
84712,9492,2025-05-17,0.0,9492.0
22279,13762,2025-06-13,0.0,13762.0
22280,7018,2025-06-09,0.0,7018.0
22377,7164,2025-06-06,0.0,7164.0
22495,15453,2025-05-24,0.0,15453.0
22521,13118,2025-06-14,0.0,13118.0
22523,9717,2025-05-23,0.0,9717.0
22677,8270,2025-06-03,0.0,8270.0
22682,10134,2025-06-06,0.0,10134.0
22715,13113,2025-05-28,0.0,13113.0
21253,17677,2025-05-17,0.0,17677.0
21265,17492,2025-06-02,0.0,17492.0
21389,17036,2025-06-03,0.0,17036.0
21391,11353,2025-05-17,0.0,11353.0
21403,16697,2025-06-12,0.0,16697.0
21534,16578,2025-05-27,0.0,16578.0
21618,12017,2025-05-22,0.0,12017.0
21812,15001,2025-05-26,0.0,15001.0
21847,16747,2025-05-30,0.0,16747.0
21943,1412,2025-06-04,0.0,1412.0
22104,5050,2025-05-16,0.0,5050.0
22322,15756,2025-06-01,0.0,15756.0
22340,3090,2025-06-04,0.0,3090.0
35833,7093,2025-06-04,0.0,7093.0
84637,12250,2025-06-03,0.0,12250.0
90039,8375,2025-06-03,0.0,8375.0
90056,4372,2025-06-05,0.0,4372.0
90101,17839,2025-05-31,0.0,17839.0
90130,8692,2025-05-30,0.0,8692.0
20762,14451,2025-05-20,0.0,14451.0
20803,416,2025-06-07,0.0,416.0
